367
354
3817
7113
7366
7367
2778
991
5111
3157
10190
57192
1465
9053
80204
26520
29082
51382
3312
22827
3162
23212
10273
26001
124583
1738
2063
10362
5529
1983
7099
5997
994
9903
23658
79080
10320
23210
2625
84617
6509
10730
1021
79902
6839
3337
6804
6304
9847
23378
23325
51160
9531
8869
5696
22796
835
9270
54807
7048
9128
54205
23029
29978
5438
1398
7088
54541
5223
3303
25932
2920
27095
10046
5018
58478
6696
85236
22809
25966
10318
7358
51203
1958
56654
10493
2770
154
54442
23131
11137
22934
6697
5743
831
7153
891
29916
8318
5058
5971
9093
9133
10112
10451
4775
55748
572
55699
3800
39
10776
51116
10038
7416
6050
10059
8324
10057
5331
8204
58472
9641
4609
5300
79961
55256
1026
57215
51026
7866
84890
9143
8574
4638
26136
8821
85377
10797
3638
51056
6182
3383
64429
23326
481
55818
23338
7874
56997
54733
51293
3206
2624
51170
4208
1870
3315
8050
51021
7106
79143
5347
1212
5603
51001
7074
874
27244
25
8870
8061
1534
2048
200734
10921
8520
11098
51495
5468
55033
29083
230
3682
51070
2908
2896
51071
27242
51024
4282
5287
29911
10962
10610
5708
4200
54512
355
10695
64080
8243
51282
1514
7168
6909
11261
5096
6714
22841
79850
57761
9183
11200
4792
960
1831
1861
79073
5927
332
1846
10146
3416
4850
25825
55008
11325
6813
5982
9817
5357
10557
128
8878
2745
79947
7296
51635
5588
1848
2887
9833
813
2274
1050
10174
5985
3486
102
2064
4067
4303
56889
4931
9695
23597
2852
5583
64943
11065
11168
23139
5891
9712
2810
7494
6347
22905
4783
23014
3909
9928
6793
4616
5211
9738
4860
50810
1635
1027
63874
8800
976
23038
11031
3329
1277
9709
54881
5092
79716
116832
5373
890
9801
10007
47
1647
3930
25976
3398
57406
6616
79006
6676
5747
178
79643
6184
11011
10857
23224
665
6443
4864
55837
2042
54438
3108
55012
983
8884
2542
9690
4312
55793
1662
9448
9112
5427
57048
9488
55038
5154
51742
8312
2109
664
6284
23097
965
388650
51005
4331
6894
8553
1029
26511
8974
375346
23410
4482
4088
1019
54499
6832
9686
2131
54681
3280
2954
55620
27346
5796
16
1633
80349
1500
54915
23635
10434
695
25805
11232
6195
5359
5827
7982
9710
50813
993
9181
4791
4851
6461
55825
5900
5909
200081
10237
4582
57019
4016
581
80212
11004
4793
25803
7466
10765
79094
58497
637
10668
26227
899
50814
55608
23512
9016
8550
7750
5831
7159
65057
23223
6275
55148
23335
3508
896
28969
9761
22889
80746
65123
5050
9653
3815
23670
11142
1213
10150
5880
8508
6856
670
9961
8914
4846
8727
9267
7852
1001
8837
10245
1978
7538
7105
6659
9854
5627
5716
4144
55129
10285
8270
79071
53343
2222
9552
4891
51569
5110
5480
23463
7398
91137
9688
90861
9289
8480
23499
55958
10051
